,match_id,teamId,win,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald
1,{3414986958},2,Win,False,True,True,True,True,True
0,{3414986964},1,Win,False,True,True,False,True,False
1,{3414986964},2,Fail,True,False,False,True,False,False
0,{3414986968},1,Win,False,True,True,False,True,True
1,{3414986968},2,Fail,True,False,False,False,False,False
0,{3414986969},1,Win,False,True,False,False,True,True
1,{3414986969},2,Fail,True,False,False,False,False,False
0,{3414986970},1,Fail,True,False,False,False,False,True
1,{3414986970},2,Win,False,True,False,False,True,False
0,{3414986971},1,Win,True,False,True,True,True,False
1,{3414986971},2,Fail,False,True,False,False,False,True
0,{3414986977},1,Win,False,False,False,False,True,False
1,{3414986977},2,Fail,True,True,True,True,False,True
0,{3414986978},1,Fail,False,False,False,False,True,False
1,{3414986978},2,Win,True,True,True,True,False,True
0,{3414987011},1,Fail,False,False,False,False,False,False
1,{3414987011},2,Win,True,False,False,False,False,False
0,{3414987020},1,Win,False,True,True,True,True,False
1,{3414987020},2,Fail,True,False,False,False,False,True
0,{3414987053},1,Fail,True,True,False,False,False,False
1,{3414987053},2,Win,False,False,True,True,True,True
0,{3414987059},1,Fail,False,False,False,False,False,False
1,{3414987059},2,Win,True,True,True,True,True,True
0,{3414987061},1,Win,False,False,False,True,True,False
1,{3414987061},2,Fail,True,True,True,False,False,True
0,{3414987064},1,Win,True,True,False,False,False,True
1,{3414987064},2,Fail,False,False,True,True,True,False
0,{3414987070},1,Fail,True,True,False,False,False,True
1,{3414987070},2,Win,False,False,True,True,True,False
0,{3414987074},1,Win,False,False,True,True,False,True
1,{3414987074},2,Fail,True,True,False,False,True,False
0,{3414987080},1,Win,False,False,True,True,False,True
1,{3414987080},2,Fail,True,True,False,False,True,False
0,{3414987081},1,Fail,True,True,True,False,True,False
1,{3414987081},2,Win,False,False,False,True,False,True
0,{3414987089},1,Win,False,False,True,False,True,False
1,{3414987089},2,Fail,True,True,False,False,False,False
0,{3414987099},1,Win,True,False,True,True,False,False
1,{3414987099},2,Fail,False,True,False,False,True,True
0,{3414987108},1,Win,True,True,True,False,False,False
1,{3414987108},2,Fail,False,False,False,False,True,True
0,{3414987111},1,Win,False,True,True,True,False,True
1,{3414987111},2,Fail,True,False,False,False,True,False
0,{3414987116},1,Win,True,True,True,False,True,True
1,{3414987116},2,Fail,False,False,False,False,False,False
0,{3414987124},1,Win,True,True,True,True,True,True
1,{3414987124},2,Fail,False,False,False,False,False,False
0,{3414987129},1,Win,True,True,True,False,True,True
1,{3414987129},2,Fail,False,False,False,False,False,False
0,{3414987130},1,Fail,True,False,False,False,False,False
1,{3414987130},2,Win,False,True,False,False,True,True
0,{3414987131},1,Fail,True,True,False,False,True,False
1,{3414987131},2,Win,False,False,True,True,False,True
0,{3414987137},1,Fail,True,False,False,False,False,False
1,{3414987137},2,Win,False,True,True,True,True,True
0,{3414987144},1,Fail,False,True,False,False,False,True
1,{3414987144},2,Win,True,False,True,True,True,False
0,{3414987145},1,Fail,True,False,False,False,True,False
1,{3414987145},2,Win,False,True,True,False,False,True
0,{3414987167},1,Fail,False,False,False,True,True,False
1,{3414987167},2,Win,True,True,True,False,False,True
0,{3414987172},1,Fail,True,True,False,True,True,True
1,{3414987172},2,Win,False,False,True,False,False,False
0,{3414987178},1,Win,True,False,True,True,True,False
1,{3414987178},2,Fail,False,True,False,False,False,True
0,{3414987179},1,Fail,True,True,False,False,False,True
1,{3414987179},2,Win,False,False,True,True,True,False
0,{3414987185},1,Win,True,True,True,True,True,False
1,{3414987185},2,Fail,False,False,False,False,False,True
0,{3414987195},1,Win,True,True,True,False,False,True
1,{3414987195},2,Fail,False,False,False,False,True,False
0,{3414987199},1,Fail,True,False,False,False,False,False
1,{3414987199},2,Win,False,True,True,True,True,True
0,{3414987212},1,Fail,False,False,False,False,False,True
1,{3414987212},2,Win,True,True,True,True,True,False
0,{3414987243},1,Win,True,True,True,False,False,False
1,{3414987243},2,Fail,False,False,False,True,True,False
0,{3414987247},1,Fail,False,False,False,False,False,False
1,{3414987247},2,Win,True,True,True,True,True,True
0,{3414987254},1,Win,True,True,True,False,True,True
1,{3414987254},2,Fail,False,False,False,True,False,False
0,{3414987258},1,Win,True,True,True,True,False,False
1,{3414987258},2,Fail,False,False,False,False,True,True
0,{3414987268},1,Win,False,False,True,False,False,False
1,{3414987268},2,Fail,True,True,False,True,True,True
0,{3414987279},1,Fail,False,False,False,False,False,False
1,{3414987279},2,Win,True,True,False,False,True,False
0,{3414987295},1,Win,False,True,True,True,True,False
1,{3414987295},2,Fail,True,False,False,False,False,True
0,{3414987307},1,Fail,False,False,False,False,False,True
1,{3414987307},2,Win,True,True,True,True,True,False
0,{3414987333},1,Win,False,False,False,True,True,True
1,{3414987333},2,Fail,True,True,True,False,False,False
0,{3414987343},1,Fail,False,False,False,False,False,False
1,{3414987343},2,Win,True,True,False,False,True,True
0,{3414987344},1,Win,False,True,True,False,True,True
1,{3414987344},2,Fail,True,False,False,False,False,False
0,{3414987359},1,Fail,True,False,False,False,False,False
1,{3414987359},2,Win,False,True,True,True,True,True
0,{3414987388},1,Win,True,True,True,False,False,True
1,{3414987388},2,Fail,False,False,False,False,True,False
0,{3414987394},1,Win,False,False,False,True,False,False
1,{3414987394},2,Fail,True,True,True,False,True,True
0,{3414987396},1,Win,False,True,True,False,True,True
1,{3414987396},2,Fail,True,False,False,False,False,False
0,{3414987409},1,Fail,False,False,False,False,True,True
1,{3414987409},2,Win,True,True,True,True,False,False
0,{3414987410},1,Fail,False,False,False,False,False,True
1,{3414987410},2,Win,True,True,True,True,True,False
0,{3414987411},1,Win,True,True,False,False,False,True
1,{3414987411},2,Fail,False,False,False,False,True,False
0,{3414987413},1,Fail,False,False,False,False,True,False
1,{3414987413},2,Win,True,True,True,True,False,True
0,{3414987439},1,Fail,False,False,False,False,False,False
1,{3414987439},2,Win,True,True,False,True,True,True
0,{3414987450},1,Fail,False,False,False,False,False,False
1,{3414987450},2,Win,True,True,True,False,True,True
0,{3414987451},1,Fail,False,True,False,False,False,False
1,{3414987451},2,Win,True,False,True,True,True,True
0,{3414987454},1,Fail,False,True,False,False,False,True
1,{3414987454},2,Win,True,False,True,True,True,False
0,{3414987463},1,Win,False,False,True,False,True,False
1,{3414987463},2,Fail,True,True,False,True,False,True
0,{3414987467},1,Fail,False,False,False,False,False,False
1,{3414987467},2,Win,True,True,True,True,True,True
0,{3414987474},1,Fail,False,False,False,False,False,False
1,{3414987474},2,Win,True,True,True,False,True,True
0,{3414987478},1,Fail,True,True,False,False,True,False
1,{3414987478},2,Win,False,False,True,False,False,True
0,{3414987481},1,Fail,True,False,False,False,True,False
1,{3414987481},2,Win,False,True,True,False,False,True
0,{3414987483},1,Win,True,False,True,True,True,False
1,{3414987483},2,Fail,False,True,False,False,False,True
0,{3414987492},1,Win,False,True,True,False,True,True
1,{3414987492},2,Fail,True,False,False,False,False,False
0,{3414987516},1,Win,True,True,True,False,True,True
1,{3414987516},2,Fail,False,False,False,False,False,False
0,{3414987522},1,Fail,True,False,False,False,True,False
1,{3414987522},2,Win,False,True,True,False,False,True
0,{3414987530},1,Win,False,True,True,False,True,True
1,{3414987530},2,Fail,True,False,False,False,False,False
0,{3414987534},1,Win,True,True,True,False,False,True
1,{3414987534},2,Fail,False,False,False,True,True,False
0,{3414987538},1,Fail,False,True,False,False,True,False
1,{3414987538},2,Win,True,False,True,True,False,False
0,{3414987539},1,Win,True,False,True,True,False,False
1,{3414987539},2,Fail,False,True,False,False,True,True
0,{3414987545},1,Fail,False,False,False,False,True,False
1,{3414987545},2,Win,True,True,True,True,False,True
0,{3414987546},1,Fail,True,True,False,False,False,True
1,{3414987546},2,Win,False,False,False,False,True,False
0,{3414987554},1,Fail,True,False,False,False,False,False
1,{3414987554},2,Win,False,True,True,False,True,True
0,{3414987559},1,Win,True,True,True,False,True,True
1,{3414987559},2,Fail,False,False,False,False,False,False
0,{3414987562},1,Fail,False,True,False,False,False,False
1,{3414987562},2,Win,True,False,True,False,True,True
0,{3414987565},1,Win,True,False,True,True,False,True
1,{3414987565},2,Fail,False,True,False,False,True,False
0,{3414987566},1,Fail,False,True,False,False,False,True
1,{3414987566},2,Win,True,False,True,False,True,False
0,{3414987628},1,Win,False,True,True,False,True,True
1,{3414987628},2,Fail,True,False,False,True,False,False
0,{3414987639},1,Win,True,True,True,False,False,True
1,{3414987639},2,Fail,False,False,False,False,True,False
0,{3414987645},1,Win,False,True,False,False,True,True
1,{3414987645},2,Fail,True,False,False,False,False,False
0,{3414987653},1,Fail,False,False,False,False,True,False
1,{3414987653},2,Win,True,True,True,True,False,True
0,{3414987663},1,Fail,False,False,False,False,False,True
1,{3414987663},2,Win,True,True,False,False,True,False
0,{3414987667},1,Fail,True,False,False,False,False,False
1,{3414987667},2,Win,False,True,True,True,True,True
0,{3414987675},1,Win,False,False,True,False,True,False
1,{3414987675},2,Fail,True,True,False,False,False,True
0,{3414987676},1,Win,False,False,False,False,False,False
1,{3414987676},2,Fail,False,False,False,False,False,False
0,{3414987681},1,Win,False,False,False,False,False,False
1,{3414987681},2,Fail,True,True,True,False,True,True
0,{3414987690},1,Fail,False,False,False,True,False,False
1,{3414987690},2,Win,True,True,True,False,True,True
0,{3414987699},1,Win,True,True,True,False,True,False
1,{3414987699},2,Fail,False,False,False,False,False,True
0,{3414987700},1,Fail,False,True,True,True,False,True
1,{3414987700},2,Win,True,False,False,False,True,False
0,{3414987715},1,Fail,False,False,False,False,False,True
1,{3414987715},2,Win,True,True,True,False,True,False
0,{3414987730},1,Fail,True,False,False,False,False,False
1,{3414987730},2,Win,False,True,True,False,True,True
0,{3414987754},1,Fail,False,False,False,False,False,False
1,{3414987754},2,Win,True,True,True,True,True,True
0,{3414987760},1,Win,True,False,True,False,True,False
1,{3414987760},2,Fail,False,True,False,False,False,True
0,{3414987777},1,Fail,False,False,True,False,False,True
1,{3414987777},2,Win,True,True,False,True,True,False
0,{3414987782},1,Fail,True,True,False,False,True,True
1,{3414987782},2,Win,False,False,True,False,False,False
0,{3414987793},1,Fail,False,False,False,False,False,False
1,{3414987793},2,Win,True,True,True,True,True,True
0,{3414987805},1,Win,True,False,True,True,True,False
1,{3414987805},2,Fail,False,True,False,False,False,True
0,{3414987808},1,Fail,False,False,False,False,True,False
1,{3414987808},2,Win,True,True,False,True,False,True
0,{3414987812},1,Fail,False,False,False,False,False,False
1,{3414987812},2,Win,True,True,True,True,True,True
0,{3414987817},1,Fail,True,False,False,False,False,True
1,{3414987817},2,Win,False,True,True,True,True,False
0,{3414987827},1,Fail,True,False,False,True,True,False
1,{3414987827},2,Win,False,True,True,False,False,True
0,{3414987830},1,Win,False,False,True,False,False,False
1,{3414987830},2,Fail,True,True,False,True,True,True
0,{3414987859},1,Fail,False,False,False,False,False,True
1,{3414987859},2,Win,True,True,True,True,True,False
0,{3414987869},1,Win,False,True,True,True,True,False
1,{3414987869},2,Fail,True,False,False,False,False,False
0,{3414987872},1,Win,False,True,True,True,True,True
1,{3414987872},2,Fail,True,False,False,False,False,False
0,{3414987882},1,Fail,True,False,False,True,False,False
1,{3414987882},2,Win,False,True,True,False,True,True
0,{3414987883},1,Win,True,True,True,True,True,True
1,{3414987883},2,Fail,False,False,False,False,False,False
0,{3414987886},1,Fail,True,False,False,False,False,True
1,{3414987886},2,Win,False,True,True,True,True,False
0,{3414987905},1,Win,False,False,True,True,False,False
1,{3414987905},2,Fail,True,True,False,False,True,True
0,{3414987913},1,Win,True,False,True,False,True,True
1,{3414987913},2,Fail,False,True,False,False,False,False
0,{3414987918},1,Win,True,True,True,True,True,True
1,{3414987918},2,Fail,False,False,False,False,False,False
0,{3414987944},1,Fail,True,False,False,False,False,True
1,{3414987944},2,Win,False,True,True,False,True,False
0,{3414987949},1,Fail,True,False,True,True,False,False
1,{3414987949},2,Win,False,True,False,False,True,False
0,{3414987957},1,Win,True,True,True,True,True,False
1,{3414987957},2,Fail,False,False,False,False,False,True
0,{3414987961},1,Win,False,True,True,False,True,False
1,{3414987961},2,Fail,True,False,False,False,False,False
0,{3414987973},1,Win,True,True,False,False,True,True
1,{3414987973},2,Fail,False,False,False,False,False,False
0,{3414987976},1,Fail,False,False,False,False,False,False
1,{3414987976},2,Win,True,True,True,True,True,False
0,{3414987988},1,Fail,False,False,False,True,True,False
1,{3414987988},2,Win,True,True,True,False,False,True
0,{3414987997},1,Fail,False,True,False,False,False,False
1,{3414987997},2,Win,True,False,True,True,True,True
0,{3414988017},1,Fail,True,True,False,True,False,True
1,{3414988017},2,Win,False,False,True,False,True,False
0,{3414988026},1,Win,True,True,True,True,False,False
1,{3414988026},2,Fail,False,False,False,False,True,True
0,{3414988037},1,Win,True,True,True,False,True,False
1,{3414988037},2,Fail,False,False,False,False,False,True
0,{3414988043},1,Win,True,True,True,True,False,False
1,{3414988043},2,Fail,False,False,False,False,True,True
0,{3414988045},1,Win,True,True,True,True,True,False
1,{3414988045},2,Fail,False,False,False,False,False,True
0,{3414988055},1,Win,True,True,True,True,True,True
1,{3414988055},2,Fail,False,False,False,False,False,False
0,{3414988074},1,Fail,True,False,False,False,False,True
1,{3414988074},2,Win,False,True,True,True,True,False
0,{3414988076},1,Win,False,False,True,False,False,False
1,{3414988076},2,Fail,True,True,False,True,True,True
0,{3414988079},1,Fail,False,False,False,False,False,True
1,{3414988079},2,Win,True,True,True,True,True,False
0,{3414988083},1,Fail,True,True,False,False,True,False
1,{3414988083},2,Win,False,False,True,True,False,True
0,{3414988097},1,Win,True,True,True,False,False,True
1,{3414988097},2,Fail,False,False,False,False,True,False
0,{3414988099},1,Fail,True,True,False,False,True,True
1,{3414988099},2,Win,False,False,True,True,False,False
0,{3414988107},1,Fail,False,True,False,False,True,True
1,{3414988107},2,Win,True,False,True,True,False,False
0,{3414988108},1,Fail,False,False,False,False,False,True
1,{3414988108},2,Win,True,True,True,True,True,False
0,{3414988110},1,Fail,True,False,False,False,False,True
1,{3414988110},2,Win,False,True,True,True,True,False
